id,StartDate,EndDate,studytime,bottest_filter,hand_w,discomfort1_1,discomfort1_2,discomfort1_3,discomfort1_4,discomfort1_5,discomfort1_6,discomfort1_7,discomfort1_8,dginstrux,comp2,fairQ_1,fairQ_rt_First Click,fairQ_rt_Last Click,fairQ_rt_Page Submit,fairQ_rt_Click Count,assignrt_First Click,assignrt_Last Click,assignrt_Page Submit,assignrt_Click Count,r1rt_First Click,r1rt_Last Click,r1rt_Page Submit,r1rt_Click Count,dg1_1,dg1_rt_First Click,dg1_rt_Last Click,dg1_rt_Page Submit,dg1_rt_Click Count,r2rt_First Click,r2rt_Last Click,r2rt_Page Submit,r2rt_Click Count,dg2_1,dg2_rt_First Click,dg2_rt_Last Click,dg2_rt_Page Submit,dg2_rt_Click Count,r3rt_First Click,r3rt_Last Click,r3rt_Page Submit,r3rt_Click Count,dg3_1,dg3_rt_First Click,dg3_rt_Last Click,dg3_rt_Page Submit,dg3_rt_Click Count,r4rt_First Click,r4rt_Last Click,r4rt_Page Submit,r4rt_Click Count,dg4_1,dg4_rt_First Click,dg4_rt_Last Click,dg4_rt_Page Submit,dg4_rt_Click Count,r5rt_First Click,r5rt_Last Click,r5rt_Page Submit,r5rt_Click Count,dg5_1,dg5_rt_First Click,dg5_rt_Last Click,dg5_rt_Page Submit,dg5_rt_Click Count,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,compcheck,memQ_4,memQrt_First Click,memQrt_Last Click,memQrt_Page Submit,memQrt_Click Count,conf,discomfort3_1,discomfort3_2,discomfort3_3,discomfort3_4,discomfort3_5,discomfort3_6,discomfort3_7,discomfort3_8,responsible,gender,age,deception1,deception2,feedbackexcl,Numeracy
33,6/22/19 14:07,6/22/19 14:11,0:04,1,"If you can't be there in person, send a letter.",6,5,4,6,5,5,6,4,I have carefully read and understand the instructions above.,TRUE,70,0.617,1.708,2.465,2,0,0,2.007,0,1.586,1.586,3.008,1,50,18.142,18.142,18.955,1,0,0,3.11,0,50,1.941,1.941,2.781,1,0,0,3.106,0,70,2.019,3,3.854,2,0,0,3.107,0,50,8.763,9.087,9.958,2,0,0,3.106,0,90,1.457,3.322,3.663,4,2000,10,50,1 in 1000,1%,25,20,45,75,50,100,1 in 12 chance,58,65,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,81,1.039,1.923,2.312,2,5,2,4,7,6,4,5,5,4,6,Female,37,1,1,1,3
34,6/22/19 13:56,6/22/19 14:16,0:20,1,"If you can't be there in person, send a letter.",1,3,2,5,4,2,1,1,I have carefully read and understand the instructions above.,FALSE,40,1.198,17.034,20.3,5,0,0,2.007,0,0,0,3.107,0,50,5.935,5.935,7.894,1,0,0,3.006,0,50,2.56,2.56,4.213,1,0,0,3.006,0,50,3.195,3.195,4.234,1,0,0,3.106,0,50,2.368,2.368,3.704,1,0,0,3.107,0,50,2.823,2.823,5.157,1,450,10,0.1,1 in 10,10%,2,1 in 50,10,100,20,500,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,0.777,7.442,10.269,5,7,3,2,2,4,6,5,1,1,6,Female,25,1,1,1,12
35,6/22/19 14:00,6/22/19 14:22,0:22,1,"If you can't be in person, send a letter.",4,3,1,5,5,5,3,5,I have carefully read and understand the instructions above.,FALSE,10,7.8,7.8,11.99,1,0,0,2.01,0,0,0,3.008,0,50,12.098,12.098,12.872,1,0,0,3.109,0,50,4.447,4.447,5.367,1,0,0,3.109,0,50,3.352,3.352,4.038,1,0,0,3.007,0,50,2.2,2.2,3.037,1,0,0,3.033,0,50,15.412,15.412,16.439,1,520,10,1,1 in 10,10%,2,20,10,100,20,1,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,5.016,5.016,6.081,1,6,3,2,1,5,5,5,3,4,6,Female,38,1,1,1,11
36,6/22/19 14:29,6/22/19 14:35,0:06,1,"If you can't be there in person, send a letter.",1,1,1,4,6,4,1,3,I have carefully read and understand the instructions above.,FALSE,10,7.109,7.109,9.957,1,0,0,2.006,0,0,0,3.006,0,0,1.773,1.773,2.721,1,0,0,3.007,0,0,1.03,1.03,1.674,1,0,0,3.106,0,0,1.583,2.272,2.54,2,0,0,3.107,0,0,1.044,1.044,1.673,1,0,0,3.007,0,0,0.815,0.815,1.533,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,1.312,6.1,7.649,3,7,1,1,1,5,5,4,3,4,7,Male,30,1,1,1,13
37,6/22/19 14:29,6/22/19 14:41,0:12,1,"If you can't be there in person, send a letter.",1,1,1,4,4,4,1,2,I have carefully read and understand the instructions above.,FALSE,30,3.591,7.203,7.916,3,0,0,3.29,0,0,0,3.007,0,50,1.877,2.582,3.341,2,0,0,3.007,0,50,1.245,1.801,2.597,2,0,0,3.007,0,50,1.175,1.175,1.797,1,0,0,3.107,0,50,1.332,1.332,2.302,1,0,0,4.975,0,50,1.411,1.411,2.5,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,0.01,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,2.372,2.372,3.09,1,7,1,1,1,4,4,4,1,3,7,Female,34,1,1,1,13
38,6/22/19 14:33,6/22/19 14:47,0:14,1,"If you can't be there in person,send a letter.",4,4,4,4,4,4,4,4,I have carefully read and understand the instructions above.,FALSE,30,10.061,10.061,11.289,1,0,0,2.007,0,0,0,3.106,0,20,5.518,5.518,6.582,1,0,0,3.007,0,20,17.274,17.274,18.27,1,0,0,3.105,0,30,5.27,5.27,9.391,1,0,0,3.006,0,20,5.258,5.762,6.791,2,0,0,3.006,0,30,1.442,2.235,4.275,3,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,20,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,20,3.544,5.016,5.877,2,5,4,4,4,4,4,4,4,4,4,Female,22,1,1,1,12
39,6/22/19 14:43,6/22/19 14:54,0:11,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,6,7,I have carefully read and understand the instructions above.,FALSE,0,28.503,35.783,37.141,2,0,0,2.105,0,0,0,4.388,0,30,5.829,5.829,6.473,1,0,0,4.325,0,30,2.432,2.432,3.383,1,0,0,3.007,0,30,1.841,3.049,3.798,3,0,0,3.007,0,50,2.007,2.007,2.583,1,0,0,3.106,0,50,1.101,1.101,1.829,1,500,1,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,18,128,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,30,4.675,4.675,5.648,1,5,1,1,1,7,7,7,7,7,7,Female,23,0,0,1,11
40,6/22/19 15:02,6/22/19 15:10,0:08,1,"If you can't be there in person, send a letter.",1,1,1,2,2,1,1,2,I have carefully read and understand the instructions above.,TRUE,30,9.82,9.82,10.432,1,0,0,2.006,0,0,0,3.005,0,50,5.011,5.643,5.951,2,0,0,3.007,0,50,1.739,1.739,2.373,1,0,0,3.005,0,50,1.504,1.504,2.309,1,0,0,3.006,0,50,1.274,1.914,2.198,2,0,0,3.006,0,50,1.357,1.357,1.976,1,500,10,0.01,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,1.382,2.99,5.002,3,7,1,1,1,2,2,2,1,2,7,Male,28,1,1,1,13
41,6/22/19 15:30,6/22/19 15:38,0:08,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,4,I have carefully read and understand the instructions above.,FALSE,0,6.655,6.655,7.85,1,0,0,2.005,0,0,0,3.006,0,0,2.319,2.319,3.257,1,0,0,3.007,0,0,2.772,2.772,3.984,1,0,0,3.005,0,0,1.5,1.5,2.867,1,0,0,3.006,0,0,1.541,1.541,2.979,1,0,0,3.105,0,0,1.745,1.745,2.591,1,500,10,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,18,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,4.207,4.207,6.199,1,7,1,1,1,7,7,7,7,7,7,Male,22,1,1,1,12
42,6/22/19 15:30,6/22/19 15:44,0:14,1,"If you can't be there in person, send a letter.",1,1,1,6,6,4,2,5,I have carefully read and understand the instructions above.,FALSE,50,16.362,40.071,41.599,3,0,0,2.011,0,0,0,3.106,0,50,6.568,6.568,8.042,1,0,0,3.009,0,50,3.017,4.541,15.176,2,0,0,3.109,0,50,7.473,7.473,16.275,1,0,0,3.008,0,50,10.972,14.025,15.426,2,0,0,3.107,0,40,1.509,1.509,2.145,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,48,11.241,11.241,13.112,1,6,1,1,1,5,5,4,3,5,7,Male,25,1,1,1,13
43,6/22/19 15:30,6/22/19 15:47,0:17,1,"If you can't be there in person, send a letter.",1,1,1,,7,6,6,6,I have carefully read and understand the instructions above.,FALSE,0,7.075,14.348,16.987,2,0,0,2.006,0,0,0,3.006,0,10,3.037,3.037,4.479,1,0,0,3.106,0,10,0.529,0.529,1.372,1,0,0,3.105,0,0,2.829,4.245,4.511,3,0,0,3.005,0,0,0.5,0.5,1.37,1,0,0,3.105,0,0,0.898,0.898,1.608,1,500,10,0.1,1 in 10,10%,2%,2 in 100,1,10,20,5,1 in 12 chance,8,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,4,2.689,31.081,31.853,2,7,1,1,1,6,7,6,6,7,7,Male,34,1,1,1,11
44,6/22/19 15:30,6/22/19 15:48,0:18,1,"If you can't be there in person, send a letter.",1,1,1,6,6,6,4,6,I have carefully read and understand the instructions above.,FALSE,10,9.027,9.027,11.511,1,0,0,2.111,0,0,0,3.112,0,40,6.9,6.9,7.923,1,0,0,3.109,0,50,3.931,3.931,5.695,1,0,0,3.007,0,40,3.806,3.806,5.508,1,0,0,3.111,0,50,5.713,5.713,6.77,1,0,0,3.108,0,50,3.125,3.125,4.845,1,435,10,1,1 in 10,10%,2,50,10,100,20,5,1 in 12 chance,10,128,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,46,38.768,45.1,46.037,2,5,4,2,2,6,6,6,4,6,7,Female,60,1,1,1,9
45,6/22/19 15:46,6/22/19 15:58,0:12,1,"If you can't be there in person, send a letter.",1,1,1,5,7,6,4,6,I have carefully read and understand the instructions above.,TRUE,30,6.595,6.595,7.896,1,0,0,2.108,0,0,0,3.107,0,50,6.627,6.627,8.373,1,0,0,3.007,0,50,3.292,3.292,4.443,1,0,0,3.005,0,40,1.464,1.464,2.555,1,0,0,3.007,0,50,4.498,4.498,5.564,1,0,0,3.006,0,50,1.811,1.811,2.909,1,500,10,0.001,1 in 10,10%,2,2,10,100,20,50,1 in 12 chance,18,12,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,48,5.113,87.014,88.334,4,5,1,1,1,6,6,7,4,6,7,Male,33,1,1,1,12
46,6/22/19 16:03,6/22/19 16:12,0:09,1,"If you can't be there in person, send a letter. ",1,1,1,6,6,5,4,4,I have carefully read and understand the instructions above.,FALSE,50,7.553,7.553,8.473,1,0,0,2.009,0,0,0,3.007,0,50,1.979,1.979,3.14,1,0,0,3.006,0,50,1.14,1.716,3.997,2,0,0,3.008,0,50,2.534,3.138,4.071,2,0,0,3.108,0,50,1.311,2.344,3,2,0,0,3.009,0,50,1.008,1.008,1.974,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,2.51,3.016,4.478,2,7,1,1,1,4,6,5,4,5,7,Female,35,1,1,1,14
47,6/22/19 16:07,6/22/19 16:13,0:06,1,"If you can't be there in person, send a letter.",2,2,3,5,,3,1,4,I have carefully read and understand the instructions above.,FALSE,30,1.73,6.587,7.258,4,0,0,2.006,0,0,0,3.005,0,20,1.217,4.365,5.005,8,0,0,3.006,0,20,1.965,1.965,2.875,1,0,0,3.105,0,10,1.443,2.608,3.542,4,0,0,3.005,0,10,1.407,2.008,2.593,2,0,0,3.007,0,0,1.667,1.667,2.277,1,500,10,0.1,1 in 10,10%,2,2%,10,100,20,5,1 in 12 chance,9,100,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,12,3.731,20.521,21.209,2,4,1,2,3,6,6,4,1,4,3,Male,27,1,1,-1,12
48,6/22/19 16:03,6/22/19 16:16,0:13,1,"If you can't be there in person, send a letter.",2,2,1,5,5,4,4,4,I have carefully read and understand the instructions above.,FALSE,20,5.021,9.276,12.539,3,0,0,2.006,0,0,0,3.009,0,30,3.136,3.136,4.118,1,0,0,3.108,0,30,6.683,6.683,8.712,1,0,0,3.007,0,40,6.051,6.051,6.943,1,0,0,3.108,0,20,1.65,1.65,2.631,1,0,0,3.007,0,30,6.364,6.364,7.401,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,1,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,30,1.868,4.596,9.521,2,5,2,2,2,4,4,4,2,3,6,Male,54,1,0,1,14
49,6/22/19 16:10,6/22/19 16:20,0:10,1,"If you can't be there in person, send a letter.",1,2,1,4,5,4,1,3,I have carefully read and understand the instructions above.,FALSE,50,7.214,7.214,9.288,1,0,0,2.008,0,0,0,3.111,0,50,3.78,3.78,5.103,1,0,0,3.108,0,50,3.601,3.601,4.76,1,0,0,3.007,0,50,2.778,2.778,3.962,1,0,0,3.012,0,50,2.6,2.6,3.531,1,0,0,3.109,0,50,2.115,2.115,2.902,1,500,10,1000,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,5.501,7.867,8.801,2,7,1,1,1,7,7,7,4,4,7,Female,48,1,1,1,13
50,6/22/19 16:14,6/22/19 16:24,0:10,1,"If you can't be there in person, send a letter.",1,2,1,7,7,5,1,6,I have carefully read and understand the instructions above.,FALSE,50,4.207,6.824,10.267,2,0,0,2.007,0,0,0,3.007,0,50,1.482,1.482,2.515,1,0,0,3.006,0,50,1.155,1.206,2.018,2,0,0,3.007,0,50,0.918,1.733,2.095,3,0,0,3.106,0,50,0.867,0.925,3.491,2,0,0,3.008,0,50,0.553,0.967,1.967,4,500,10,0.1,1 in 10,10%,2,2 in 100,10,100,20,1,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,1.52,10.681,12.046,13,7,1,1,1,7,7,7,6,6,7,Male,28,1,0,-1,13
51,6/22/19 16:17,6/22/19 16:29,0:12,1,"Regular old put-a-stamp-on-it mail mail.

If you can't be there in person, send a letter.

And if you have trouble finding the time, let us help you.",1,1,1,5,5,4,3,3,I have carefully read and understand the instructions above.,TRUE,90,9.171,9.171,9.92,1,0,0,2.106,0,0,0,3.105,0,20,3.54,3.54,4.685,1,0,0,3.106,0,20,3.3,3.3,4.218,1,0,0,3.107,0,20,2.413,2.413,3.595,1,0,0,3.007,0,20,2.414,3.277,4.57,2,0,0,3.008,0,20,8.438,8.438,9.407,1,333,10,1,1 in 10,10%,2,2,10,100,20,0.5,1 in 12 chance,10,80,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,20,1.991,4.574,5.911,2,7,1,1,1,4,4,4,4,3,7,Male,31,1,1,0,9
52,6/22/19 16:28,6/22/19 16:35,0:07,1,"If you can't be there in person, send a letter.",1,1,1,5,5,5,2,4,I have carefully read and understand the instructions above.,FALSE,30,5.216,8.557,9.25,2,0,0,2.007,0,0,0,3.009,0,50,2.921,2.921,3.652,1,0,0,3.007,0,50,1.581,1.581,2.176,1,0,0,3.009,0,50,1.689,1.689,2.408,1,0,0,3.006,0,50,1.287,1.287,1.922,1,0,0,3.008,0,50,1.456,1.456,2.059,1,500,10,0.1,1 in 10,10%,2,2,10,1,20,5,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,0.919,2.636,4.692,2,7,1,1,1,5,5,5,1,2,7,Female,23,1,1,0,14
53,6/22/19 16:37,6/22/19 16:46,0:09,1,mail mail.,3,4,5,4,3,4,3,4,I have carefully read and understand the instructions above.,TRUE,50,2.324,2.324,7.476,1,0,0,2.015,0,0,0,3.125,0,50,6.637,6.637,7.777,1,0,0,3.107,0,40,1.264,1.264,2.635,1,0,0,3.115,0,60,1.842,1.842,2.736,1,0,0,3.108,0,60,2.447,2.447,3.407,1,0,0,3.108,0,60,0.801,0.801,1.733,1,500,0.1,0.01,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,20,10,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,3.055,10.068,10.478,7,5,2,2,6,2,5,6,6,6,7,Male,33,1,0,1,11
54,6/22/19 16:38,6/22/19 16:50,0:12,1,"If you can't be there in person, send a letter.",4,4,2,3,3,1,1,2,I have carefully read and understand the instructions above.,FALSE,0,9.668,9.668,12.414,1,0,0,2.007,0,0,0,3.107,0,0,4.006,4.006,5.062,1,0,0,3.006,0,0,3.015,3.015,4.166,1,0,0,3.005,0,0,2.681,2.681,3.792,1,0,0,3.106,0,0,2.462,2.462,3.564,1,0,0,3.006,0,0,2.161,2.161,3.283,1,500,10,0.10%,1 in 10,10%,2%,2,10,100,20,5,1 in 12 chance,18,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,2.749,7.906,10.333,3,7,4,4,2,3,3,1,1,3,7,Female,34,1,1,1,13
55,6/22/19 16:40,6/22/19 16:50,0:10,1,"If you can't be there in person, send a letter.",6,6,6,3,5,3,3,3,I have carefully read and understand the instructions above.,FALSE,30,7.936,7.936,9.659,1,0,0,2.006,0,0,0,3.005,0,50,4.079,4.079,5.312,1,0,0,3.006,0,50,6.348,6.348,7.941,1,0,0,3.006,0,20,2.163,2.163,4.808,1,0,0,3.006,0,70,1.79,1.79,3.389,1,0,0,3.106,0,50,1.475,1.475,2.654,1,60,10,0.001,1 in 10,10%,2%,2 in 100,10,100,20%,5,1 in 12 chance,10%,64%,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,9.638,10.8,12.33,2,6,3,4,4,5,5,4,3,2,7,Male,38,1,1,-1,12
56,6/22/19 16:46,6/22/19 16:53,0:07,1,mail mail/,3,3,3,4,2,3,5,2,I have carefully read and understand the instructions above.,FALSE,50,5.728,5.728,6.217,1,0,0,2.413,0,0,0,3.007,0,0,2.76,3.35,3.679,2,0,0,3.009,0,0,0.827,0.827,1.505,1,0,0,3.008,0,0,1.014,1.014,1.644,1,0,0,3.006,0,0,1.352,1.352,2.295,1,0,0,3.007,0,0,1.096,1.096,3.119,1,500,10,0.01,1 in 10,10%,2,1 in 50,10,100,20,5,1 in 12 chance,5,16,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,0,2.971,2.971,9.068,1,7,2,3,2,2,4,2,2,3,7,Female,44,0,0,1,11
57,6/22/19 16:36,6/22/19 16:57,0:21,1,"If you can't be there in person, send a letter.",1,1,2,3,7,7,7,7,I have carefully read and understand the instructions above.,TRUE,20,10.389,29.437,30.583,2,0,0,2.011,0,0,0,3.008,0,40,8.686,8.686,10.101,1,0,0,3.108,0,30,1.837,1.837,3.301,1,0,0,3.008,0,30,1.417,2.468,3.412,3,0,0,3.007,0,20,1.75,2.329,3.336,2,0,0,3.007,0,30,1.452,4.727,5.921,8,500,10,0.001,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall keeping,38,1.216,8.975,9.94,3,6,2,1,2,7,7,7,7,4,5,Male,25,1,1,1,14
58,6/22/19 17:05,6/22/19 17:12,0:07,1,"If you can't be there in person, send a letter.",2,2,1,5,6,5,5,6,I have carefully read and understand the instructions above.,FALSE,30,5.632,5.632,6.852,1,0,0,2.013,0,0,0,3.02,0,30,3.845,3.845,5.048,1,0,0,3.014,0,20,2.069,2.069,3.277,1,0,0,3.112,0,20,1.565,1.565,2.668,1,0,0,3.012,0,20,1.396,1.396,3.177,1,0,0,3.115,0,20,1.409,2.366,3.44,3,500,10,0.1,1 in 10,10%,2,2,10,100,20,1,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall keeping,22,2.938,4.255,6.262,2,6,2,3,3,5,5,5,6,5,7,Male,31,1,0,1,14
59,6/22/19 17:15,6/22/19 17:28,0:13,1,"regular old put-a-stamp-on-it mail mail. If you can't be there in person, send a letter. And if you have trouble finding the time let us help you.",1,1,2,5,7,7,7,2,I have carefully read and understand the instructions above.,FALSE,20,9.428,9.428,10.87,1,0,0,2.007,0,0,0,3.008,0,50,8.286,8.286,9.438,1,0,0,3.108,0,40,1.451,1.789,2.898,2,0,0,3.113,0,30,1.664,1.664,2.75,1,0,0,3.107,0,40,1.078,1.932,2.816,2,0,0,3.008,0,50,1.126,1.126,2.159,1,500,10,10,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,18,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,42,2.527,4.085,13.055,2,7,1,2,1,5,7,7,7,4,7,Male,30,1,1,1,13
60,6/22/19 17:14,6/22/19 17:31,0:17,1,"If you can't be there in person, send a letter. ",4,1,1,5,6,4,1,4,I have carefully read and understand the instructions above.,FALSE,50,20.409,20.409,26.639,1,0,0,2.008,0,0,0,3.007,0,50,4.342,4.342,5.404,1,0,0,3.007,0,50,4.634,4.634,5.722,1,0,0,3.007,0,50,3.998,3.998,5.326,1,0,0,3.108,0,50,3.62,3.62,4.726,1,0,0,3.107,0,50,2.492,2.492,4.196,1,500,100,1,1 in 10,10%,2,2,10,100,20,5%,1 in 12 chance,10%,12%,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,9.9,9.9,12.662,1,7,4,2,4,4,4,4,2,4,6,Female,58,1,1,1,10
61,6/22/19 17:17,6/22/19 17:32,0:15,1,"If you can't be there in person, send a letter.",1,1,1,6,6,6,5,6,I have carefully read and understand the instructions above.,FALSE,30,22.978,73.64,76.355,3,0,0,2.006,0,0,0,3.007,0,30,25.929,25.929,28.199,1,0,0,3.007,0,50,5.929,5.929,7.07,1,0,0,3.107,0,30,1.832,1.832,4.078,1,0,0,3.006,0,40,1.792,1.792,3.838,1,0,0,3.011,0,50,1.452,1.452,3.585,1,500,10,0.10%,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,40,2.296,2.917,5.845,2,6,1,1,1,6,7,7,6,7,4,Male,48,1,0,1,14
62,6/22/19 17:21,6/22/19 17:37,0:16,1,"If you can't be there in person, send a letter.",1,1,1,4,4,1,1,4,I have carefully read and understand the instructions above.,FALSE,0,6.894,6.894,8.047,1,0,0,2.106,0,0,0,3.006,0,0,2.598,2.598,3.941,1,0,0,3.107,0,0,2.657,2.657,4.387,1,0,0,3.006,0,0,2.924,2.924,5.679,1,0,0,3.006,0,0,1.215,1.215,2.489,1,0,0,3.108,0,0,1.094,1.094,2.051,1,500,38,0.1,1 in 10,10%,2,2,10,100,20,0.05,1 in 12 chance,90,100,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,2.352,2.352,5.114,1,7,1,1,1,4,4,1,1,4,6,Male,34,1,1,0,11
63,6/22/19 17:16,6/22/19 17:40,0:24,1,"If you can't be there in person, send a letter.",1,1,1,6,7,5,3,3,I have carefully read and understand the instructions above.,FALSE,20,23.712,58.806,72.835,6,0,0,2.004,0,0,0,3.004,0,50,3.287,5.837,7.982,2,0,0,3.004,0,50,2.488,2.488,3.718,1,0,0,3.004,0,50,1.542,1.542,2.582,1,0,0,3.004,0,50,2.283,2.283,3.264,1,0,0,3.004,0,50,2.346,2.346,3.357,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,4.098,4.098,6.893,1,7,1,1,1,6,7,5,3,4,6,Male,56,1,0,0,14
64,6/22/19 17:39,6/22/19 17:52,0:13,1,"If you can't be there in person, send a letter.",1,1,1,5,5,5,4,4,I have carefully read and understand the instructions above.,FALSE,0,7.206,7.206,11.867,1,0,0,2.111,0,0,0,3.107,0,0,3.105,3.105,4.433,1,0,0,3.107,0,0,1.695,1.695,2.638,1,0,0,3.007,0,0,1.098,1.098,2.236,1,0,0,3.008,0,0,1.28,1.28,2.556,1,0,0,3.007,0,0,2.072,2.072,3.518,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,1.642,1.642,3.588,1,7,1,1,1,4,5,5,4,4,7,Male,42,1,1,0,13
65,6/22/19 17:56,6/22/19 18:09,0:13,1,"If you can't be there in person, send a letter.",5,3,5,3,3,3,2,2,I have carefully read and understand the instructions above.,FALSE,50,9.579,9.579,13.19,1,0,0,2.107,0,0,0,3.007,0,50,3.994,3.994,4.843,1,0,0,3.008,0,50,2.033,2.033,2.9,1,0,0,3.007,0,50,1.332,1.332,2.144,1,0,0,3.107,0,50,0.886,0.886,1.795,1,0,0,3.01,0,50,0.828,0.828,1.852,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,1.965,3.289,5.425,2,7,2,4,2,6,6,4,3,5,7,Female,27,1,1,0,14
